"ScientificName","CommonName","Name","SHAPE_Area","SHAPE_Leng","Year","nOcc"
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2001",6
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2002",4
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2004",1
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2005",3
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2006",3
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2007",2
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2008",1
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2009",2
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2010",2
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2011",2
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2012",2
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2013",3
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2014",3
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2015",2
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2016",4
"Geothlypis trichas","Common Yellowthroat","Hilton Falls",6554966.97885713,21467.8635752883,"2017",4
"Geothlypis trichas","Common Yellowthroat","Kelso",4595864.23228718,19903.4650662131,"2004",2
"Geothlypis trichas","Common Yellowthroat","Kelso",4595864.23228718,19903.4650662131,"2015",2
"Geothlypis trichas","Common Yellowthroat","Kerncliff",373252.326825636,5574.40512960949,"2003",1
"Geothlypis trichas","Common Yellowthroat","Kerncliff",373252.326825636,5574.40512960949,"2019",1
"Geothlypis trichas","Common Yellowthroat","Kilbride",1262241.86645545,10405.2284448954,"2003",1
"Geothlypis trichas","Common Yellowthroat","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"1979",1
"Geothlypis trichas","Common Yellowthroat","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"1980",1
"Geothlypis trichas","Common Yellowthroat","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2004",1
"Geothlypis trichas","Common Yellowthroat","Mount Nemo",2041112.44435219,17672.052464976,"2016",2
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"1979",2
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"1980",1
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"1995",6
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"1996",6
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"1997",7
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"1998",6
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"1999",8
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2000",7
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2001",6
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2002",5
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2003",7
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2004",9
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2005",7
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2006",4
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2007",8
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2008",9
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2009",8
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2010",12
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2011",3
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2013",10
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2014",11
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2015",4
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2016",7
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2017",11
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2018",6
"Geothlypis trichas","Common Yellowthroat","Mountsberg",5567478.30542113,26113.8638965324,"2019",9
"Geothlypis trichas","Common Yellowthroat","Ontario Heritage Trust",875000.926808534,10204.5181470079,"1980",1
"Geothlypis trichas","Common Yellowthroat","Ontario Heritage Trust",875000.926808534,10204.5181470079,"1994",1
"Geothlypis trichas","Common Yellowthroat","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2003",1
"Geothlypis trichas","Common Yellowthroat","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2012",1
"Geothlypis trichas","Common Yellowthroat","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2014",2
"Geothlypis trichas","Common Yellowthroat","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2016",1
"Geothlypis trichas","Common Yellowthroat","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2017",2
"Geothlypis trichas","Common Yellowthroat","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2018",3
"Geothlypis trichas","Common Yellowthroat","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2019",2
"Geothlypis trichas","Common Yellowthroat","Plaikner",223643.259934607,2114.13619646547,"2004",1
"Geothlypis trichas","Common Yellowthroat","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Geothlypis trichas","Common Yellowthroat","Rattlesnake Point",3134841.54723394,17343.8762811828,"2003",2
"Geothlypis trichas","Common Yellowthroat","Rattlesnake Point",3134841.54723394,17343.8762811828,"2004",2
"Geothlypis trichas","Common Yellowthroat","Rattlesnake Point",3134841.54723394,17343.8762811828,"2008",2
"Geothlypis trichas","Common Yellowthroat","Rattlesnake Point",3134841.54723394,17343.8762811828,"2018",1
"Geothlypis trichas","Common Yellowthroat","Robert Edmondson",309578.771140501,2556.27669523835,"1980",5
"Geothlypis trichas","Common Yellowthroat","Robert Edmondson",309578.771140501,2556.27669523835,"2003",1
"Geothlypis trichas","Common Yellowthroat","Robert Edmondson",309578.771140501,2556.27669523835,"2013",2
"Geothlypis trichas","Common Yellowthroat","Robert Edmondson",309578.771140501,2556.27669523835,"2014",2
"Geothlypis trichas","Common Yellowthroat","Robert Edmondson",309578.771140501,2556.27669523835,"2016",1
"Geothlypis trichas","Common Yellowthroat","Robert Edmondson",309578.771140501,2556.27669523835,"2017",3
"Geothlypis trichas","Common Yellowthroat","Robert Edmondson",309578.771140501,2556.27669523835,"2018",1
"Geothlypis trichas","Common Yellowthroat","Robert Edmondson",309578.771140501,2556.27669523835,"2019",2
"Geothlypis trichas","Common Yellowthroat","Shanahan",685139.918946232,3958.93150142607,"1979",1
"Geothlypis trichas","Common Yellowthroat","Shanahan",685139.918946232,3958.93150142607,"1994",1
"Geothlypis trichas","Common Yellowthroat","Shanahan",685139.918946232,3958.93150142607,"1996",1
"Geothlypis trichas","Common Yellowthroat","Shanahan",685139.918946232,3958.93150142607,"2003",1
"Geothlypis trichas","Common Yellowthroat","Sixteen Valley",306335.862308398,2299.73147171583,"2003",1
"Geothlypis trichas","Common Yellowthroat","Tirion",201397.597452191,1963.85244232389,"1980",1
"Geothlypis trichas","Common Yellowthroat","Waterdown Woods",1201421.16413869,13099.893366282,"2003",1
"Geothlypis trichas","Common Yellowthroat","Waterdown Woods",1201421.16413869,13099.893366282,"2011",1
"Geothlypis trichas","Common Yellowthroat","Wildflower Woods",97132.6676132623,1433.85301091368,"2015",1
"Geranium","","Glenorchy",4044995.26730957,34661.1897742475,"2007",1
"Geranium","","Glenorchy",4044995.26730957,34661.1897742475,"2008",2
"Geranium maculatum","Wild Geranium","Clappison Woods",855145.068523948,9861.804672706,"",1
"Geranium maculatum","Wild Geranium","Glenorchy",4044995.26730957,34661.1897742475,"1999",1
"Geranium maculatum","Wild Geranium","Glenorchy",4044995.26730957,34661.1897742475,"2008",15
"Geranium maculatum","Wild Geranium","Glenorchy",4044995.26730957,34661.1897742475,"2013",1
"Geranium maculatum","Wild Geranium","Hilton Falls",6554966.97885713,21467.8635752883,"2009",5
"Geranium maculatum","Wild Geranium","Kerncliff",373252.326825636,5574.40512960949,"2000",1
"Geranium maculatum","Wild Geranium","Kilbride",1262241.86645545,10405.2284448954,"1980",1
"Geranium maculatum","Wild Geranium","Mountsberg",5567478.30542113,26113.8638965324,"1980",2
"Geranium maculatum","Wild Geranium","Paiement",115533.050342404,1588.62169701103,"2012",1
"Geranium maculatum","Wild Geranium","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Geranium maculatum","Wild Geranium","Rattlesnake Point",3134841.54723394,17343.8762811828,"2009",1
"Geranium maculatum","Wild Geranium","Shanahan",685139.918946232,3958.93150142607,"1980",2
"Geranium maculatum","Wild Geranium","Waterdown Woods",1201421.16413869,13099.893366282,"2006",4
"Geranium maculatum","Wild Geranium","Waterdown Woods",1201421.16413869,13099.893366282,"2013",1
"Geranium robertianum","Herb Robert","Andrusyshyn",75074.5303411785,1220.93200693381,"2019",1
"Geranium robertianum","Herb Robert","Clappison Woods",855145.068523948,9861.804672706,"",1
"Geranium robertianum","Herb Robert","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Geranium robertianum","Herb Robert","Crawford Lake",3533574.91668159,15716.7101569121,"1979",7
"Geranium robertianum","Herb Robert","Crawford Lake",3533574.91668159,15716.7101569121,"1980",12
"Geranium robertianum","Herb Robert","Crawford Lake",3533574.91668159,15716.7101569121,"2003",9
"Geranium robertianum","Herb Robert","Crawford Lake",3533574.91668159,15716.7101569121,"2006",15
"Geranium robertianum","Herb Robert","Crawford Lake",3533574.91668159,15716.7101569121,"2009",14
"Geranium robertianum","Herb Robert","Esquesing",152311.252096643,1621.70962808104,"1979",2
"Geranium robertianum","Herb Robert","Glenorchy",4044995.26730957,34661.1897742475,"2008",18
"Geranium robertianum","Herb Robert","Glenorchy",4044995.26730957,34661.1897742475,"2013",1
"Geranium robertianum","Herb Robert","Grindstone Creek",637958.309721377,6179.08721992977,"2006",1
"Geranium robertianum","Herb Robert","Hilton Falls",6554966.97885713,21467.8635752883,"1979",11
"Geranium robertianum","Herb Robert","Hilton Falls",6554966.97885713,21467.8635752883,"1980",1
"Geranium robertianum","Herb Robert","Hilton Falls",6554966.97885713,21467.8635752883,"1996",1
"Geranium robertianum","Herb Robert","Hilton Falls",6554966.97885713,21467.8635752883,"2008",1
"Geranium robertianum","Herb Robert","Hilton Falls",6554966.97885713,21467.8635752883,"2009",32
"Geranium robertianum","Herb Robert","Hilton Falls",6554966.97885713,21467.8635752883,"2010",4
"Geranium robertianum","Herb Robert","Kelso",4595864.23228718,19903.4650662131,"",1
"Geranium robertianum","Herb Robert","Kelso",4595864.23228718,19903.4650662131,"1979",3
"Geranium robertianum","Herb Robert","Kelso",4595864.23228718,19903.4650662131,"1999",1
"Geranium robertianum","Herb Robert","Kelso",4595864.23228718,19903.4650662131,"2006",14
"Geranium robertianum","Herb Robert","Kelso",4595864.23228718,19903.4650662131,"2010",25
"Geranium robertianum","Herb Robert","Kelso",4595864.23228718,19903.4650662131,"2011",14
"Geranium robertianum","Herb Robert","Kerncliff",373252.326825636,5574.40512960949,"2006",2
"Geranium robertianum","Herb Robert","Kilbride",1262241.86645545,10405.2284448954,"1979",1
"Geranium robertianum","Herb Robert","Kilbride",1262241.86645545,10405.2284448954,"1980",3
"Geranium robertianum","Herb Robert","Kiwanis",412201.80317718,2596.28369485983,"1980",3
"Geranium robertianum","Herb Robert","Kiwanis",412201.80317718,2596.28369485983,"2010",4
"Geranium robertianum","Herb Robert","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",1
"Geranium robertianum","Herb Robert","Morrison-Wedgewood",221411.46388788,9606.69071761443,"2010",1
"Geranium robertianum","Herb Robert","Mount Nemo",2041112.44435219,17672.052464976,"1980",1
"Geranium robertianum","Herb Robert","Mount Nemo",2041112.44435219,17672.052464976,"1999",1
"Geranium robertianum","Herb Robert","Mount Nemo",2041112.44435219,17672.052464976,"2003",7
"Geranium robertianum","Herb Robert","Mount Nemo",2041112.44435219,17672.052464976,"2008",15
"Geranium robertianum","Herb Robert","Mountsberg",5567478.30542113,26113.8638965324,"1980",3
"Geranium robertianum","Herb Robert","Mountsberg",5567478.30542113,26113.8638965324,"2013",1
"Geranium robertianum","Herb Robert","Mountsberg",5567478.30542113,26113.8638965324,"2017",9
"Geranium robertianum","Herb Robert","Ontario Heritage Trust",875000.926808534,10204.5181470079,"1979",1
"Geranium robertianum","Herb Robert","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2000",2
"Geranium robertianum","Herb Robert","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2014",1
"Geranium robertianum","Herb Robert","Paiement",115533.050342404,1588.62169701103,"2012",1
"Geranium robertianum","Herb Robert","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Geranium robertianum","Herb Robert","Rattlesnake Point",3134841.54723394,17343.8762811828,"1948",1
"Geranium robertianum","Herb Robert","Rattlesnake Point",3134841.54723394,17343.8762811828,"1980",2
"Geranium robertianum","Herb Robert","Rattlesnake Point",3134841.54723394,17343.8762811828,"1997",1
"Geranium robertianum","Herb Robert","Rattlesnake Point",3134841.54723394,17343.8762811828,"2007",3
"Geranium robertianum","Herb Robert","Rattlesnake Point",3134841.54723394,17343.8762811828,"2009",9
"Geranium robertianum","Herb Robert","Rattlesnake Point",3134841.54723394,17343.8762811828,"2016",1
"Geranium robertianum","Herb Robert","Robert Edmondson",309578.771140501,2556.27669523835,"1980",2
"Geranium robertianum","Herb Robert","Shanahan",685139.918946232,3958.93150142607,"1980",2
"Geranium robertianum","Herb Robert","Shanahan",685139.918946232,3958.93150142607,"2003",4
"Geranium robertianum","Herb Robert","Speyside",261658.286859765,2675.93948459162,"1997",1
"Geranium robertianum","Herb Robert","Speyside",261658.286859765,2675.93948459162,"2013",1
"Geranium robertianum","Herb Robert","Waterdown Woods",1201421.16413869,13099.893366282,"2003",1
"Geranium robertianum","Herb Robert","Waterdown Woods",1201421.16413869,13099.893366282,"2006",1
"Geranium robertianum","Herb Robert","Waterdown Woods",1201421.16413869,13099.893366282,"2013",1
"Geum","Geum species","Crawford Lake",3533574.91668159,15716.7101569121,"2003",4
"Geum","Geum species","Crawford Lake",3533574.91668159,15716.7101569121,"2006",9
"Geum","Geum species","Glenorchy",4044995.26730957,34661.1897742475,"2008",18
"Geum","Geum species","Grindstone Creek",637958.309721377,6179.08721992977,"2006",1
"Geum","Geum species","Hilton Falls",6554966.97885713,21467.8635752883,"2009",11
"Geum","Geum species","Hilton Falls",6554966.97885713,21467.8635752883,"2010",3
"Geum","Geum species","Kelso",4595864.23228718,19903.4650662131,"2006",16
"Geum","Geum species","Kelso",4595864.23228718,19903.4650662131,"2010",27
"Geum","Geum species","Kelso",4595864.23228718,19903.4650662131,"2011",20
"Geum","Geum species","Kerncliff",373252.326825636,5574.40512960949,"2006",2
"Geum","Geum species","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",9
"Geum","Geum species","Morrison-Wedgewood",221411.46388788,9606.69071761443,"2010",1
"Geum","Geum species","Mount Nemo",2041112.44435219,17672.052464976,"2008",14
"Geum","Geum species","Mountsberg",5567478.30542113,26113.8638965324,"2017",10
"Geum","Geum species","Paiement",115533.050342404,1588.62169701103,"2012",1
"Geum","Geum species","Rattlesnake Point",3134841.54723394,17343.8762811828,"2007",1
"Geum","Geum species","Shanahan",685139.918946232,3958.93150142607,"2003",2
"Geum","Geum species","Waterdown Woods",1201421.16413869,13099.893366282,"2006",9
"Geum aleppicum","Yellow Avens","Clappison Woods",855145.068523948,9861.804672706,"",1
"Geum aleppicum","Yellow Avens","Crawford Lake",3533574.91668159,15716.7101569121,"2004",1
"Geum aleppicum","Yellow Avens","Glenorchy",4044995.26730957,34661.1897742475,"2008",12
"Geum aleppicum","Yellow Avens","Hilton Falls",6554966.97885713,21467.8635752883,"1980",1
"Geum aleppicum","Yellow Avens","Hilton Falls",6554966.97885713,21467.8635752883,"2009",3
"Geum aleppicum","Yellow Avens","Hilton Falls",6554966.97885713,21467.8635752883,"2010",2
"Geum aleppicum","Yellow Avens","Kelso",4595864.23228718,19903.4650662131,"",1
"Geum aleppicum","Yellow Avens","Kelso",4595864.23228718,19903.4650662131,"2010",9
"Geum aleppicum","Yellow Avens","Kelso",4595864.23228718,19903.4650662131,"2011",10
"Geum aleppicum","Yellow Avens","Kerncliff",373252.326825636,5574.40512960949,"2000",1
"Geum aleppicum","Yellow Avens","Mount Nemo",2041112.44435219,17672.052464976,"1979",1
"Geum aleppicum","Yellow Avens","Mountsberg",5567478.30542113,26113.8638965324,"1980",1
"Geum aleppicum","Yellow Avens","Mountsberg",5567478.30542113,26113.8638965324,"2014",1
